id_desempenho,nota_geral,nota_formacao_geral,nota_componentes_especifico
440048,63.4,78.2,58.4
440049,63.4,45.4,69.4
440050,63.4,75.4,59.4
440051,63.4,70.9,60.9
440052,63.4,77.9,58.5
440053,63.4,67.1,62.1
440054,63.4,88.6,55.0
440055,63.4,81.4,57.4
440056,63.4,47.5,68.7
440057,63.4,73.3,60.1
440058,63.4,43.5,70.0
440059,63.4,89.0,54.8
440060,63.4,83.9,56.5
440061,63.4,63.5,63.4
440062,63.4,36.2,72.5
440063,63.4,43.6,70.0
440064,63.4,46.6,69.0
440065,63.4,39.5,71.3
440066,63.4,78.5,58.4
440067,63.4,72.8,60.3
440068,63.4,63.9,63.2
440069,63.4,81.9,57.2
440070,63.4,86.3,55.7
440071,63.4,39.0,71.5
440072,63.4,43.4,70.1
440073,63.4,84.6,56.3
440074,63.4,53.6,66.6
440075,63.4,75.1,59.5
440076,63.4,36.2,72.4
440077,63.4,72.5,60.4
440078,63.4,74.9,59.6
440079,63.4,63.3,63.4
440080,63.4,45.2,69.5
440081,63.4,71.1,60.8
440082,63.4,70.7,61.0
440083,63.4,39.4,71.4
440084,63.4,77.5,58.7
440085,63.4,88.4,55.0
440086,63.4,47.9,68.5
440087,63.4,75.2,59.5
440088,63.4,76.0,59.2
440089,63.4,78.8,58.3
440090,63.4,20.4,77.7
440091,63.4,83.3,56.8
440092,63.4,84.1,56.5
440093,63.4,87.9,55.2
440094,63.4,81.5,57.4
440095,63.4,33.5,73.4
440096,63.4,86.4,55.7
440097,63.4,81.8,57.3
440098,63.5,81.6,57.4
440099,63.5,53.2,66.9
440100,63.5,36.1,72.6
440101,63.5,45.1,69.6
440102,63.5,52.1,67.3
440103,63.5,40.0,71.3
440104,63.5,63.3,63.5
440105,63.5,94.2,53.2
440106,63.5,44.0,70.0
440107,63.5,77.9,58.7
440108,63.5,71.1,60.9
440109,63.5,21.6,77.5
440110,63.5,40.8,71.0
440111,63.5,22.8,77.0
440112,63.5,48.9,68.3
440113,63.5,60.9,64.3
440114,63.5,78.3,58.5
440115,63.5,29.5,74.8
440116,63.5,84.7,56.4
440117,63.5,85.6,56.1
440118,63.5,36.9,72.4
440119,63.5,84.5,56.5
440120,63.5,87.4,55.5
440121,63.5,73.8,60.0
440122,63.5,43.0,70.3
440123,63.5,48.4,68.5
440124,63.5,66.6,62.5
440125,63.5,43.8,70.0
440126,63.5,60.5,64.5
440127,63.5,86.1,55.9
440128,63.5,83.9,56.7
440129,63.5,37.2,72.3
440130,63.5,72.6,60.4
440131,63.5,42.6,70.4
440132,63.5,36.8,72.4
440133,63.5,92.8,53.7
440134,63.5,39.4,71.5
440135,63.5,84.3,56.6
440136,63.5,71.1,61.0
440137,63.5,76.9,59.0
440138,63.5,85.5,56.2
440139,63.5,41.4,70.9
440140,63.5,89.5,54.8
440141,63.5,39.6,71.4
440142,63.5,75.6,59.5
440143,63.5,85.1,56.3
440144,63.5,64.9,63.0
440145,63.5,46.5,69.1
440146,63.5,66.5,62.5
440147,63.5,33.6,73.5
440148,63.5,61.9,64.0
440149,63.5,40.2,71.2
440150,63.5,40.8,71.1
440151,63.5,40.2,71.3
440152,63.5,85.3,56.2
440153,63.5,63.9,63.3
440154,63.5,84.9,56.3
440155,63.5,33.9,73.4
440156,63.5,42.9,70.3
440157,63.5,34.2,73.3
440158,63.5,70.1,61.3
440159,63.5,81.9,57.4
440160,63.5,38.7,71.8
440161,63.5,43.4,70.2
440162,63.5,54.5,66.5
440163,63.5,87.3,55.5
440164,63.5,40.4,71.2
440165,63.5,24.3,76.6
440166,63.6,78.4,58.6
440167,63.6,60.3,64.7
440168,63.6,47.7,68.9
440169,63.6,37.4,72.3
440170,63.6,44.4,70.0
440171,63.6,70.1,61.4
440172,63.6,80.8,57.9
440173,63.6,36.1,72.7
440174,63.6,42.4,70.6
440175,63.6,34.2,73.4
440176,63.6,65.5,63.0
440177,63.6,28.0,75.5
440178,63.6,60.7,64.5
440179,63.6,54.9,66.5
440180,63.6,66.9,62.5
440181,63.6,33.9,73.5
440182,63.6,62.3,64.0
440183,63.6,34.3,73.4
440184,63.6,87.9,55.5
440185,63.6,49.5,68.3
440186,63.6,53.5,67.0
440187,63.6,59.3,65.0
440188,63.6,36.4,72.7
440189,63.6,63.9,63.5
440190,63.6,35.5,73.0
440191,63.6,88.1,55.4
440192,63.6,54.7,66.5
440193,63.6,59.7,64.9
440194,63.6,70.5,61.3
440195,63.6,92.8,53.9
440196,63.6,73.0,60.4
440197,63.6,40.9,71.1
440198,63.6,89.5,55.0
440199,63.6,52.3,67.3
440200,63.6,92.4,54.0
440201,63.6,85.3,56.4
440202,63.6,73.5,60.3
440203,63.6,82.9,57.2
440204,63.6,38.8,71.8
440205,63.6,37.3,72.3
440206,63.6,60.9,64.5
440207,63.6,83.9,56.8
440208,63.6,28.6,75.3
440209,63.6,56.5,66.0
440210,63.6,39.8,71.5
440211,63.6,27.1,75.8
440212,63.7,21.5,77.7
440213,63.7,59.5,65.1
440214,63.7,79.5,58.4
440215,63.7,55.4,66.5
440216,63.7,46.5,69.4
440217,63.7,34.2,73.5
440218,63.7,41.2,71.2
440219,63.7,75.7,59.7
440220,63.7,42.3,70.8
440221,63.7,34.8,73.3
440222,63.7,33.2,73.9
440223,63.7,60.4,64.8
440224,63.7,62.9,64.0
440225,63.7,78.6,58.7
440226,63.7,33.5,73.7
440227,63.7,80.9,58.0
440228,63.7,73.0,60.6
440229,63.7,69.5,61.8
440230,63.7,53.6,67.0
440231,63.7,42.0,70.9
440232,63.7,58.3,65.5
440233,63.7,67.1,62.5
440234,63.7,82.6,57.4
440235,63.7,49.3,68.5
440236,63.7,90.2,54.9
440237,63.7,95.6,53.0
440238,63.7,82.5,57.4
440239,63.7,58.0,65.6
440240,63.7,83.9,57.0
440241,63.7,89.3,55.2
440242,63.7,34.1,73.6
440243,63.7,47.0,69.3
440244,63.7,81.7,57.7
440245,63.7,41.6,71.1
440246,63.7,60.5,64.7
440247,63.7,48.1,68.9
440248,63.7,38.2,72.2
440249,63.7,37.1,72.5
440250,63.7,73.7,60.3
440251,63.7,52.9,67.3
440252,63.7,76.6,59.4
440253,63.7,64.7,63.3
440254,63.7,54.9,66.6
440255,63.7,31.4,74.5
440256,63.7,44.0,70.3
440257,63.7,88.6,55.4
440258,63.7,83.9,56.9
440259,63.7,72.2,60.8
440260,63.7,84.9,56.6
440261,63.7,30.8,74.7
440262,63.7,13.2,80.5
440263,63.7,76.4,59.4
440264,63.7,47.0,69.2
440265,63.7,87.0,55.9
440266,63.7,77.6,59.0
440267,63.7,57.0,65.9
440268,63.7,62.0,64.3
440269,63.7,38.4,72.1
440270,63.7,41.0,71.2
440271,63.7,25.7,76.4
440272,63.7,37.4,72.5
440273,63.8,76.8,59.4
440274,63.8,46.3,69.6
440275,63.8,83.1,57.4
440276,63.8,69.8,61.8
440277,63.8,38.6,72.2
440278,63.8,67.5,62.6
440279,63.8,78.6,58.9
440280,63.8,68.1,62.4
440281,63.8,85.8,56.4
440282,63.8,74.4,60.3
440283,63.8,81.0,58.0
440284,63.8,34.9,73.4
440285,63.8,33.4,73.9
440286,63.8,54.2,67.0
440287,63.8,27.9,75.8
440288,63.8,77.0,59.4
440289,63.8,38.2,72.3
440290,63.8,78.6,58.8
440291,63.8,79.5,58.6
440292,63.8,70.9,61.4
440293,63.8,60.1,65.0
440294,63.8,75.0,60.0
440295,63.8,68.1,62.3
440296,63.8,56.3,66.3
440297,63.8,53.8,67.1
440298,63.8,84.6,56.8
440299,63.8,58.6,65.5
440300,63.8,40.6,71.5
440301,63.8,87.3,55.9
440302,63.8,90.9,54.7
440303,63.8,87.4,55.9
440304,63.8,69.5,61.9
440305,63.8,43.7,70.5
440306,63.8,88.6,55.5
440307,63.8,83.6,57.2
440308,63.8,67.9,62.4
440309,63.8,33.3,73.9
440310,63.8,21.3,78.0
440311,63.8,51.3,68.0
440312,63.8,76.8,59.5
440313,63.8,87.0,56.1
440314,63.8,76.5,59.5
440315,63.8,75.1,60.0
440316,63.8,82.4,57.6
440317,63.8,26.7,76.2
440318,63.8,69.9,61.8
440319,63.8,84.1,57.0
440320,63.8,94.6,53.5
440321,63.8,91.0,54.7
440322,63.8,68.5,62.2
440323,63.8,83.0,57.4
440324,63.8,43.4,70.6
440325,63.8,90.9,54.8
440326,63.8,82.9,57.4
440327,63.8,48.8,68.8
440328,63.8,84.9,56.7
440329,63.8,84.3,56.9
440330,63.8,84.8,56.8
440331,63.8,79.4,58.6
440332,63.8,72.5,60.9
440333,63.9,43.6,70.7
440334,63.9,96.5,53.0
440335,63.9,67.9,62.5
440336,63.9,50.2,68.4
440337,63.9,55.9,66.6
440338,63.9,48.9,68.9
440339,63.9,60.4,65.1
440340,63.9,73.6,60.6
440341,63.9,62.7,64.3
440342,63.9,53.7,67.3
440343,63.9,80.5,58.4
440344,63.9,71.4,61.4
440345,63.9,82.0,57.9
440346,63.9,91.6,54.7
440347,63.9,46.3,69.7
440348,63.9,84.5,57.0
440349,63.9,77.3,59.4
440350,63.9,76.4,59.7
440351,63.9,83.9,57.2
440352,63.9,45.7,70.0
440353,63.9,48.3,69.1
440354,63.9,42.2,71.1
440355,63.9,48.7,69.0
440356,63.9,87.4,56.0
440357,63.9,60.5,65.0
440358,63.9,24.1,77.2
440359,63.9,73.4,60.7
440360,63.9,57.7,65.9
440361,63.9,62.6,64.3
440362,63.9,92.1,54.5
440363,63.9,34.4,73.7
440364,63.9,83.3,57.4
440365,63.9,50.6,68.3
440366,63.9,83.5,57.3
440367,63.9,91.3,54.7
440368,63.9,74.4,60.4
440369,63.9,32.4,74.4
440370,63.9,77.5,59.4
440371,63.9,58.9,65.6
440372,63.9,32.0,74.5
440373,63.9,25.5,76.7
440374,63.9,67.0,62.8
440375,63.9,26.7,76.3
440376,63.9,41.4,71.4
440377,64.0,35.6,73.5
440378,64.0,87.4,56.2
440379,64.0,79.7,58.8
440380,64.0,71.5,61.5
440381,64.0,68.6,62.5
440382,64.0,59.1,65.6
440383,64.0,65.7,63.4
440384,64.0,50.2,68.6
440385,64.0,70.1,61.9
440386,64.0,88.1,56.0
440387,64.0,41.6,71.5
440388,64.0,78.9,59.0
440389,64.0,36.0,73.3
440390,64.0,58.1,65.9
440391,64.0,51.2,68.3
440392,64.0,38.8,72.4
440393,64.0,92.1,54.6
440394,64.0,43.2,70.9
440395,64.0,37.1,72.9
440396,64.0,28.9,75.7
440397,64.0,80.1,58.6
440398,64.0,62.0,64.6
440399,64.0,82.5,57.8
440400,64.0,88.9,55.7
440401,64.0,69.9,62.0
440402,64.0,33.7,74.1
440403,64.0,86.9,56.4
440404,64.0,76.4,59.8
440405,64.0,65.3,63.5
440406,64.0,49.3,68.9
440407,64.0,70.7,61.8
440408,64.0,83.3,57.5
440409,64.0,84.4,57.2
440410,64.0,57.7,66.1
440411,64.0,50.0,68.6
440412,64.0,80.7,58.4
440413,64.0,43.4,70.9
440414,64.0,38.2,72.6
440415,64.0,83.9,57.4
440416,64.0,67.5,62.8
440417,64.0,77.5,59.5
440418,64.0,65.0,63.6
440419,64.0,44.4,70.5
440420,64.0,80.5,58.5
440421,64.0,74.5,60.5
440422,64.0,48.1,69.3
440423,64.0,91.4,54.8
440424,64.0,61.1,65.0
440425,64.0,85.4,56.8
440426,64.0,37.6,72.8
440427,64.0,35.3,73.5
440428,64.0,86.0,56.7
440429,64.0,83.8,57.4
440430,64.0,39.2,72.2
440431,64.0,34.4,73.9
440432,64.0,40.4,71.8
440433,64.0,92.4,54.5
440434,64.0,36.4,73.2
440435,64.0,84.0,57.3
440436,64.0,83.9,57.3
440437,64.1,48.3,69.4
440438,64.1,65.7,63.5
440439,64.1,79.0,59.1
440440,64.1,42.4,71.3
440441,64.1,33.0,74.5
440442,64.1,84.6,57.2
440443,64.1,74.1,60.8
440444,64.1,84.0,57.4
440445,64.1,43.4,71.0
440446,64.1,42.6,71.2
440447,64.1,54.1,67.4
440448,64.1,35.9,73.5
440449,64.1,61.9,64.8
440450,64.1,97.4,53.0
440451,64.1,55.5,67.0
440452,64.1,32.2,74.7
440453,64.1,52.2,68.0
440454,64.1,90.6,55.3
440455,64.1,84.3,57.3
440456,64.1,57.0,66.5
440457,64.1,64.4,64.0
440458,64.1,59.0,65.8
440459,64.1,77.7,59.6
440460,64.1,73.7,60.9
440461,64.1,38.2,72.7
440462,64.1,85.8,56.8
440463,64.1,34.1,74.1
440464,64.1,33.6,74.3
440465,64.1,46.0,70.1
440466,64.1,28.7,75.9
440467,64.1,55.4,67.0
440468,64.1,51.6,68.3
440469,64.1,32.0,74.8
440470,64.1,33.5,74.3
440471,64.1,73.5,61.0
440472,64.1,80.4,58.7
440473,64.1,44.8,70.5
440474,64.1,54.2,67.4
440475,64.1,81.4,58.3
440476,64.1,56.7,66.5
440477,64.1,97.2,53.0
440478,64.1,46.3,70.0
440479,64.1,90.5,55.3
440480,64.1,62.7,64.6
440481,64.1,42.2,71.4
440482,64.1,36.3,73.4
440483,64.1,57.7,66.2
440484,64.1,81.5,58.3
440485,64.1,27.6,76.3
440486,64.1,36.2,73.4
440487,64.1,76.6,59.9
440488,64.1,97.2,53.1
440489,64.1,41.6,71.6
440490,64.1,43.8,70.9
440491,64.1,98.1,52.7
440492,64.1,93.0,54.5
440493,64.1,41.4,71.7
440494,64.1,79.5,58.9
440495,64.1,87.6,56.3
440496,64.1,85.8,56.9
440497,64.2,72.8,61.3
440498,64.2,52.4,68.1
440499,64.2,64.7,64.0
440500,64.2,76.0,60.3
440501,64.2,57.1,66.5
440502,64.2,58.9,66.0
440503,64.2,61.6,65.0
440504,64.2,69.2,62.5
440505,64.2,44.8,70.7
440506,64.2,36.6,73.4
440507,64.2,70.7,62.0
440508,64.2,84.5,57.4
440509,64.2,20.7,78.7
440510,64.2,43.0,71.3
440511,64.2,87.3,56.5
440512,64.2,81.5,58.4
440513,64.2,71.7,61.7
440514,64.2,91.2,55.2
440515,64.2,33.2,74.5
440516,64.2,80.1,58.9
440517,64.2,34.6,74.0
440518,64.2,76.8,60.0
440519,64.2,75.4,60.5
440520,64.2,78.0,59.6
440521,64.2,43.4,71.1
440522,64.2,88.8,56.0
440523,64.2,51.2,68.5
440524,64.2,70.9,61.9
440525,64.2,77.9,59.6
440526,64.2,42.4,71.4
440527,64.2,85.2,57.2
440528,64.2,50.2,68.8
440529,64.2,71.4,61.8
440530,64.2,69.1,62.5
440531,64.2,84.1,57.6
440532,64.2,35.3,73.8
440533,64.2,49.8,69.0
440534,64.2,41.6,71.7
440535,64.2,81.4,58.4
440536,64.2,82.4,58.1
440537,64.2,50.5,68.7
440538,64.2,91.7,55.0
440539,64.2,67.4,63.1
440540,64.2,54.3,67.5
440541,64.2,31.3,75.2
440542,64.2,82.9,58.0
440543,64.2,46.6,70.1
440544,64.2,44.2,70.9
440545,64.2,56.4,66.8
440546,64.2,81.9,58.3
440547,64.2,60.1,65.5
440548,64.2,52.7,68.0
440549,64.2,87.4,56.5
440550,64.2,90.7,55.4
440551,64.2,49.9,68.9
440552,64.2,50.8,68.6
440553,64.2,66.9,63.3
440554,64.2,38.8,72.7
440555,64.2,39.8,72.3
440556,64.2,83.0,57.9
440557,64.2,84.3,57.5
440558,64.2,83.7,57.7
440559,64.2,92.8,54.6
440560,64.2,87.7,56.3
440561,64.2,24.1,77.5
440562,64.3,57.8,66.5
440563,64.3,43.4,71.2
440564,64.3,51.2,68.6
440565,64.3,36.1,73.7
440566,64.3,66.5,63.5
440567,64.3,52.9,68.1
440568,64.3,82.1,58.4
440569,64.3,69.5,62.5
440570,64.3,28.9,76.1
440571,64.3,75.5,60.6
440572,64.3,40.3,72.3
440573,64.3,64.5,64.2
440574,64.3,75.1,60.7
440575,64.3,88.2,56.3
440576,64.3,77.2,60.0
440577,64.3,55.7,67.1
440578,64.3,38.8,72.8
440579,64.3,33.5,74.5
440580,64.3,59.6,65.9
440581,64.3,35.6,73.8
440582,64.3,73.7,61.1
440583,64.3,62.9,64.7
440584,64.3,41.2,72.0
440585,64.3,57.4,66.6
440586,64.3,73.5,61.2
440587,64.3,65.1,64.0
440588,64.3,57.5,66.5
440589,64.3,67.3,63.3
440590,64.3,85.6,57.2
440591,64.3,84.9,57.4
440592,64.3,86.3,57.0
440593,64.3,58.1,66.4
440594,64.3,39.8,72.4
440595,64.3,83.3,58.0
440596,64.3,86.1,57.0
440597,64.3,89.3,55.9
440598,64.3,98.1,53.0
440599,64.3,78.0,59.7
440600,64.3,82.0,58.4
440601,64.3,67.4,63.3
440602,64.3,36.0,73.7
440603,64.4,62.1,65.1
440604,64.4,90.5,55.7
440605,64.4,56.5,67.0
440606,64.4,64.1,64.5
440607,64.4,86.5,57.0
440608,64.4,87.9,56.5
440609,64.4,91.1,55.5
440610,64.4,91.5,55.4
440611,64.4,33.1,74.8
440612,64.4,46.6,70.3
440613,64.4,75.1,60.8
440614,64.4,80.0,59.2
440615,64.4,77.8,59.9
440616,64.4,80.4,59.0
440617,64.4,87.7,56.6
440618,64.4,45.9,70.5
440619,64.4,67.1,63.5
440620,64.4,49.2,69.4
440621,64.4,28.9,76.2
440622,64.4,41.6,72.0
440623,64.4,89.3,56.1
440624,64.4,34.6,74.3
440625,64.4,47.6,70.0
440626,64.4,74.4,61.0
440627,64.4,61.1,65.5
440628,64.4,62.4,65.1
440629,64.4,63.3,64.8
440630,64.4,37.2,73.5
440631,64.4,74.8,60.9
440632,64.4,81.9,58.6
440633,64.4,43.2,71.4
440634,64.4,44.4,71.0
440635,64.4,82.3,58.4
440636,64.4,92.8,54.9
440637,64.4,49.4,69.4
440638,64.4,31.8,75.2
440639,64.4,88.5,56.3
440640,64.4,42.3,71.8
440641,64.4,29.1,76.2
440642,64.4,36.6,73.7
440643,64.4,79.0,59.5
440644,64.4,37.3,73.4
440645,64.4,90.9,55.5
440646,64.4,88.1,56.5
440647,64.4,48.4,69.7
440648,64.4,80.8,58.9
440649,64.4,67.5,63.3
440650,64.4,70.5,62.4
440651,64.4,75.0,60.9
440652,64.4,32.7,75.0
440653,64.4,33.6,74.7
440654,64.4,37.2,73.4
440655,64.4,91.4,55.4
440656,64.5,43.4,71.5
440657,64.5,56.5,67.1
440658,64.5,60.7,65.8
440659,64.5,70.4,62.5
440660,64.5,93.0,55.0
440661,64.5,80.0,59.3
440662,64.5,40.9,72.4
440663,64.5,58.6,66.5
440664,64.5,81.4,58.8
440665,64.5,41.4,72.2
440666,64.5,88.9,56.4
440667,64.5,47.5,70.1
440668,64.5,63.1,65.0
440669,64.5,36.9,73.7
440670,64.5,75.4,60.8
440671,64.5,74.9,61.0
440672,64.5,40.6,72.5
440673,64.5,59.1,66.3
440674,64.5,59.9,66.0
440675,64.5,67.3,63.5
440676,64.5,71.9,62.0
440677,64.5,58.3,66.5
440678,64.5,79.0,59.7
440679,64.5,33.4,74.9
440680,64.5,44.6,71.1
440681,64.5,76.9,60.3
440682,64.5,50.8,69.0
440683,64.5,47.6,70.1
440684,64.5,90.5,55.8
440685,64.5,37.7,73.4
440686,64.5,79.0,59.6
440687,64.5,88.3,56.5
440688,64.5,68.5,63.2
440689,64.5,30.4,75.8
440690,64.5,60.5,65.8
440691,64.5,88.4,56.5
440692,64.5,44.5,71.1
440693,64.5,25.5,77.5
440694,64.5,60.9,65.7
440695,64.5,23.4,78.2
440696,64.5,29.0,76.3
440697,64.5,52.3,68.5
440698,64.5,40.7,72.4
440699,64.5,80.8,59.1
440700,64.5,80.1,59.3
440701,64.5,87.4,56.9
440702,64.5,66.6,63.8
440703,64.5,28.9,76.3
440704,64.5,55.0,67.6
440705,64.5,43.9,71.3
440706,64.5,75.6,60.8
440707,64.5,33.6,74.8
440708,64.5,82.3,58.5
440709,64.5,88.3,56.6
440710,64.5,88.6,56.4
440711,64.5,33.7,74.7
440712,64.5,40.4,72.5
440713,64.5,86.5,57.2
440714,64.5,89.8,56.0
440715,64.6,68.3,63.3
440716,64.6,78.0,60.1
440717,64.6,76.2,60.7
440718,64.6,87.9,56.8
440719,64.6,46.2,70.7
440720,64.6,78.8,59.8
440721,64.6,29.9,76.2
440722,64.6,28.9,76.5
440723,64.6,73.1,61.8
440724,64.6,66.5,64.0
440725,64.6,78.5,60.0
440726,64.6,63.5,64.9
440727,64.6,77.9,60.1
440728,64.6,45.4,71.0
440729,64.6,70.9,62.5
440730,64.6,62.0,65.4
440731,64.6,48.3,70.0
440732,64.6,81.5,59.0
440733,64.6,21.7,78.9
440734,64.6,41.8,72.2
440735,64.6,60.5,66.0
440736,64.6,28.6,76.6
440737,64.6,63.3,65.0
440738,64.6,61.1,65.8
440739,64.6,32.1,75.4
440740,64.6,36.2,74.1
440741,64.6,61.9,65.5
440742,64.6,69.1,63.1
440743,64.6,48.4,70.0
440744,64.6,63.8,64.8
440745,64.6,59.6,66.3
440746,64.6,85.9,57.5
440747,64.6,23.6,78.3
440748,64.6,69.5,63.0
440749,64.6,84.5,57.9
440750,64.6,80.5,59.3
440751,64.6,44.9,71.1
440752,64.6,33.8,74.9
440753,64.6,67.9,63.5
440754,64.6,73.5,61.6
440755,64.6,88.1,56.8
440756,64.6,92.4,55.3
440757,64.6,42.0,72.1
440758,64.6,81.4,59.0
440759,64.6,86.7,57.2
440760,64.6,65.3,64.3
440761,64.6,49.3,69.7
440762,64.6,78.2,60.0
440763,64.6,67.5,63.6
440764,64.6,45.5,70.9
440765,64.6,28.7,76.5
440766,64.6,84.8,57.9
440767,64.6,25.8,77.5
440768,64.6,93.4,55.0
440769,64.6,87.2,57.0
440770,64.6,83.1,58.4
440771,64.6,42.6,71.9
440772,64.6,57.5,67.0
440773,64.6,71.5,62.3
440774,64.6,55.7,67.5
440775,64.6,88.6,56.6
440776,64.6,41.3,72.3
440777,64.6,26.2,77.4
440778,64.6,77.5,60.3
440779,64.6,82.7,58.5
440780,64.6,35.0,74.4
440781,64.7,57.7,67.0
440782,64.7,59.1,66.5
440783,64.7,64.4,64.8
440784,64.7,80.1,59.6
440785,64.7,36.2,74.2
440786,64.7,77.6,60.4
440787,64.7,41.8,72.3
440788,64.7,50.7,69.4
440789,64.7,40.3,72.8
440790,64.7,34.4,74.8
440791,64.7,71.1,62.5
440792,64.7,36.1,74.2
440793,64.7,82.9,58.6
440794,64.7,40.9,72.6
440795,64.7,92.5,55.4
440796,64.7,46.8,70.6
440797,64.7,74.6,61.4
440798,64.7,45.6,71.1
440799,64.7,86.5,57.4
440800,64.7,82.0,58.9
440801,64.7,21.6,79.1
440802,64.7,34.6,74.7
440803,64.7,65.3,64.5
440804,64.7,86.7,57.4
440805,64.7,77.7,60.3
440806,64.7,31.5,75.8
440807,64.7,55.9,67.6
440808,64.7,60.3,66.1
440809,64.7,60.9,66.0
440810,64.7,49.6,69.7
440811,64.7,84.6,58.0
440812,64.7,37.8,73.7
440813,64.7,70.3,62.8
440814,64.7,68.7,63.3
440815,64.7,68.1,63.5
440816,64.7,82.2,58.9
440817,64.7,69.4,63.1
440818,64.7,95.3,54.5
440819,64.7,33.9,74.9
440820,64.7,40.6,72.7
440821,64.7,93.5,55.1
440822,64.7,63.5,65.1
440823,64.7,48.4,70.1
440824,64.7,94.2,54.8
440825,64.7,35.2,74.5
440826,64.7,28.9,76.6
440827,64.7,38.2,73.5
440828,64.7,78.0,60.3
440829,64.7,93.7,55.0
440830,64.7,77.7,60.4
440831,64.7,57.0,67.3
440832,64.7,74.7,61.4
440833,64.7,65.9,64.3
440834,64.7,83.6,58.4
440835,64.7,79.2,59.9
440836,64.7,54.6,68.1
440837,64.7,31.4,75.8
440838,64.7,42.8,72.0
440839,64.7,71.9,62.3
440840,64.7,84.9,57.9
440841,64.7,41.4,72.5
440842,64.7,33.8,75.0
440843,64.7,56.1,67.5
440844,64.7,43.4,71.8
440845,64.7,59.9,66.3
440846,64.7,77.9,60.3
440847,64.7,68.6,63.4
440848,64.7,92.1,55.6
440849,64.8,38.8,73.5
440850,64.8,92.8,55.4
440851,64.8,62.3,65.6
440852,64.8,80.8,59.4
440853,64.8,45.7,71.1
440854,64.8,39.4,73.3
440855,64.8,27.7,77.2
440856,64.8,65.5,64.5
440857,64.8,56.8,67.4
440858,64.8,71.7,62.5
440859,64.8,45.7,71.2
440860,64.8,91.2,56.0
440861,64.8,64.6,64.8
440862,64.8,73.7,61.8
440863,64.8,79.2,60.0
440864,64.8,62.5,65.5
440865,64.8,64.1,65.0
440866,64.8,34.6,74.8
440867,64.8,62.7,65.5
440868,64.8,41.6,72.5
440869,64.8,19.5,79.9
440870,64.8,67.1,64.0
440871,64.8,71.5,62.5
440872,64.8,52.4,68.9
440873,64.8,94.9,54.7
440874,64.8,82.3,59.0
440875,64.8,43.8,71.8
440876,64.8,37.4,73.9
440877,64.8,54.7,68.1
440878,64.8,38.5,73.5
440879,64.8,77.0,60.7
440880,64.8,34.9,74.7
440881,64.8,34.8,74.8
440882,64.8,31.6,75.8
440883,64.8,27.0,77.4
440884,64.8,76.9,60.7
440885,64.8,83.7,58.5
440886,64.8,81.4,59.3
440887,64.8,56.2,67.7
440888,64.8,88.8,56.8
440889,64.8,62.4,65.6
440890,64.8,42.2,72.3
440891,64.8,36.3,74.3
440892,64.8,78.0,60.4
440893,64.8,74.9,61.4
440894,64.8,25.2,78.0
440895,64.8,90.4,56.3
440896,64.8,33.8,75.1
440897,64.8,69.1,63.3
440898,64.8,38.5,73.6
440899,64.8,41.2,72.7
440900,64.8,53.8,68.5
440901,64.8,37.7,73.8
440902,64.8,31.6,75.9
440903,64.8,46.0,71.1
440904,64.8,38.8,73.4
440905,64.8,73.6,61.9
440906,64.8,100.0,53.0
440907,64.8,64.9,64.8
440908,64.8,53.5,68.5
440909,64.8,78.4,60.2
440910,64.8,60.1,66.3
440911,64.8,33.1,75.4
440912,64.8,87.0,57.4
440913,64.8,99.7,53.2
440914,64.8,92.0,55.7
440915,64.8,59.6,66.5
440916,64.8,73.5,61.9
440917,64.8,39.0,73.4
440918,64.8,64.5,64.9
440919,64.9,54.2,68.5
440920,64.9,33.8,75.3
440921,64.9,69.2,63.5
440922,64.9,74.0,61.8
440923,64.9,51.5,69.4
440924,64.9,38.3,73.7
440925,64.9,63.8,65.3
440926,64.9,68.9,63.5
440927,64.9,62.4,65.7
440928,64.9,92.5,55.7
440929,64.9,80.2,59.8
440930,64.9,43.4,72.0
440931,64.9,39.5,73.4
440932,64.9,36.8,74.3
440933,64.9,93.4,55.4
440934,64.9,72.7,62.3
440935,64.9,81.1,59.5
440936,64.9,83.9,58.6
440937,64.9,36.1,74.5
440938,64.9,48.1,70.5
440939,64.9,63.1,65.5
440940,64.9,83.5,58.7
440941,64.9,61.1,66.1
440942,64.9,61.7,65.9
440943,64.9,55.1,68.1
440944,64.9,84.6,58.3
440945,64.9,58.7,67.0
440946,64.9,55.9,67.9
440947,64.9,67.5,64.0
440948,64.9,81.4,59.4
440949,64.9,77.1,60.8
440950,64.9,27.9,77.2
440951,64.9,77.0,60.8
440952,64.9,45.2,71.4
440953,64.9,45.3,71.4
440954,64.9,45.8,71.2
440955,64.9,90.1,56.5
440956,64.9,67.1,64.2
440957,64.9,33.2,75.4
440958,64.9,58.6,67.0
440959,64.9,62.2,65.8
440960,64.9,69.1,63.5
440961,64.9,80.9,59.6
440962,64.9,55.8,67.9
440963,64.9,52.3,69.1
440964,64.9,73.5,62.0
440965,64.9,48.0,70.5
440966,64.9,75.5,61.3
440967,64.9,83.9,58.5
440968,65.0,34.2,75.2
440969,65.0,41.5,72.8
440970,65.0,33.6,75.4
440971,65.0,70.9,63.0
440972,65.0,66.9,64.3
440973,65.0,77.8,60.7
440974,65.0,84.0,58.7
440975,65.0,73.4,62.2
440976,65.0,90.9,56.3
440977,65.0,88.9,57.0
440978,65.0,83.6,58.8
